Fitness Function,Constraint,Constraint Used,Constraint Handling Method,Particle Inertia,Personal Confidence,Swarm Confidence,Population Size,Particle Speed Limit,Final Fitness,Optimum Found After,Iterations
Booth,Constraint 4,true,Rejection Method,0.3,3.5,0.5,13,13,0.999985882286505,44,50
Booth,Constraint 4,true,Rejection Method,0.3,3.5,0.5,13,13,0.9926164358420512,37,50
Booth,Constraint 4,true,Rejection Method,0.3,3.5,0.5,13,13,0.999985882286505,43,50
Booth,Constraint 4,true,Rejection Method,0.3,3.5,0.5,13,13,1.0,8,8
Booth,Constraint 4,true,Rejection Method,0.3,3.5,0.5,13,13,0.9939717363375828,48,50
Booth,Constraint 4,true,Rejection Method,0.3,3.5,0.5,13,13,1.0,11,11
Booth,Constraint 4,true,Rejection Method,0.3,3.5,0.5,13,13,1.0,18,18
Booth,Constraint 4,true,Penalty Method,0.3,3.5,0.5,13,13,1.0,11,11
Booth,Constraint 4,true,Penalty Method,0.3,3.5,0.5,13,13,0.997157633682982,48,50
Booth,Constraint 4,true,Penalty Method,0.3,3.5,0.5,13,13,1.0,35,35
Booth,Constraint 4,true,Penalty Method,0.3,3.5,0.5,13,13,0.9998870582920392,31,50
Booth,Constraint 4,true,Penalty Method,0.3,3.5,0.5,13,13,1.0,12,12
Booth,Constraint 4,true,Penalty Method,0.3,3.5,0.5,13,13,1.0,33,33
Booth,Constraint 4,true,Penalty Method,0.3,3.5,0.5,13,13,0.998376462948061,33,50
Booth,Constraint 4,true,Penalty Method,0.3,3.5,0.5,13,13,1.0,22,22
Booth,Constraint 4,true,Penalty Method,0.3,3.5,0.5,13,13,0.9998447051515537,49,50
Booth,Constraint 4,true,Penalty Method,0.3,3.5,0.5,13,13,1.0,33,33
Booth,Constraint 4,true,Penalty Method,0.3,3.5,0.5,13,13,1.0,21,21
Booth,Constraint 4,true,Penalty Method,0.3,3.5,0.5,13,13,1.0,23,23
Booth,Constraint 4,true,Penalty Method,0.3,3.5,0.5,13,13,1.0,7,7
Booth,Constraint 4,true,Penalty Method,0.3,3.5,0.5,13,13,1.0,20,20
Booth,Constraint 4,true,Penalty Method,0.3,3.5,0.5,13,13,1.0,18,18
Booth,Constraint 4,true,Penalty Method,0.3,3.5,0.5,13,13,1.0,38,38
Booth,Constraint 4,true,Penalty Method,0.3,3.5,0.5,13,13,1.0,12,12
Booth,Constraint 4,true,Penalty Method,0.3,3.5,0.5,13,13,1.0,17,17
Booth,Constraint 4,true,Penalty Method,0.3,3.5,0.5,13,13,0.999985882286505,15,50
Booth,Constraint 4,true,Penalty Method,0.3,3.5,0.5,13,13,1.0,33,33
Booth,Constraint 4,true,Penalty Method,0.3,3.5,0.5,13,13,0.9992329375667652,48,50
Booth,Constraint 4,true,Penalty Method,0.3,3.5,0.5,13,13,1.0,9,9
Booth,Constraint 4,true,Penalty Method,0.3,3.5,0.5,13,13,0.9999435291460196,22,50
Booth,Constraint 4,true,Penalty Method,0.3,3.5,0.5,13,13,0.999985882286505,32,50
Booth,Constraint 4,true,Penalty Method,0.3,3.5,0.5,13,13,1.0,25,25
Booth,Constraint 4,true,Penalty Method,0.3,3.5,0.5,13,13,1.0,26,26
Booth,Constraint 4,true,Penalty Method,0.3,3.5,0.5,13,13,0.997383517098904,50,50
Booth,Constraint 4,true,Penalty Method,0.3,3.5,0.5,13,13,0.9999576468595148,33,50
Booth,Constraint 4,true,Penalty Method,0.3,3.5,0.5,13,13,0.9998117638200652,49,50
Booth,Constraint 4,true,Penalty Method,0.3,3.5,0.5,13,13,1.0,13,13
Langermann,Constraint 1,false,Penalty Method,0.3,0.5,3.5,13,13,1.0,14,14
Langermann,Constraint 1,false,Penalty Method,0.3,0.5,3.5,13,13,1.0,4,4
Langermann,Constraint 1,false,Penalty Method,0.3,0.5,3.5,13,13,1.0,9,9
Langermann,Constraint 1,false,Penalty Method,0.3,0.5,3.5,13,13,1.0,9,9
Langermann,Constraint 1,false,Penalty Method,0.3,0.5,3.5,13,13,1.0,14,14
Langermann,Constraint 1,false,Penalty Method,0.3,0.5,3.5,13,13,1.0,5,5
Langermann,Constraint 1,false,Penalty Method,0.3,0.5,3.5,13,13,1.0,5,5
Langermann,Constraint 1,false,Penalty Method,0.3,0.5,3.5,13,13,0.5822612056342736,9,50
Langermann,Constraint 1,false,Penalty Method,0.3,0.5,3.5,13,13,1.0,6,6
Langermann,Constraint 1,false,Penalty Method,0.3,0.5,3.5,13,13,1.0,6,6
Langermann,Constraint 1,false,Penalty Method,0.3,0.5,3.5,13,13,0.5822612056342736,13,50
Langermann,Constraint 1,false,Penalty Method,0.3,0.5,3.5,13,13,1.0,11,11
Langermann,Constraint 1,false,Penalty Method,0.3,0.5,3.5,13,13,1.0,14,14
Langermann,Constraint 1,false,Penalty Method,0.3,0.5,3.5,13,13,0.5822612056342736,6,50
Langermann,Constraint 1,false,Penalty Method,0.3,0.5,3.5,13,13,1.0,9,9
Langermann,Constraint 1,false,Penalty Method,0.3,0.5,3.5,13,13,1.0,11,11
Langermann,Constraint 1,false,Penalty Method,0.3,0.5,3.5,13,13,1.0,14,14
Langermann,Constraint 1,false,Penalty Method,0.3,0.5,3.5,13,13,1.0,9,9
Langermann,Constraint 1,false,Penalty Method,0.3,0.5,3.5,13,13,1.0,8,8
Langermann,Constraint 1,false,Penalty Method,0.3,0.5,3.5,13,13,1.0,6,6
Langermann,Constraint 1,false,Penalty Method,0.3,0.5,3.5,13,13,1.0,18,18
Langermann,Constraint 1,false,Penalty Method,0.3,0.5,3.5,13,13,1.0,9,9
Langermann,Constraint 1,false,Penalty Method,0.3,0.5,3.5,13,13,1.0,11,11
Langermann,Constraint 1,false,Penalty Method,0.3,0.5,3.5,13,13,1.0,15,15
Langermann,Constraint 1,false,Penalty Method,0.3,0.5,3.5,13,13,1.0,10,10
Langermann,Constraint 1,false,Penalty Method,0.3,0.5,3.5,13,13,0.5822612056342736,9,50
Langermann,Constraint 1,false,Penalty Method,0.3,0.5,3.5,13,13,1.0,9,9
Langermann,Constraint 1,false,Penalty Method,0.3,0.5,3.5,13,13,1.0,10,10
Langermann,Constraint 1,false,Penalty Method,0.3,0.5,3.5,13,13,1.0,15,15
Langermann,Constraint 1,false,Penalty Method,0.3,0.5,3.5,13,13,1.0,15,15
Langermann,Constraint 3,true,Rejection Method,0.3,0.5,3.5,13,13,0.8438244344942384,26,50
Langermann,Constraint 3,true,Rejection Method,0.3,0.5,3.5,13,13,1.0,16,16
Langermann,Constraint 3,true,Rejection Method,0.3,0.5,3.5,13,13,1.0,13,13
Langermann,Constraint 3,true,Rejection Method,0.3,0.5,3.5,13,13,1.0,16,16
Langermann,Constraint 3,true,Rejection Method,0.3,0.5,3.5,13,13,1.0,14,14
Langermann,Constraint 3,true,Rejection Method,0.3,0.5,3.5,13,13,1.0,9,9
Langermann,Constraint 3,true,Rejection Method,0.3,0.5,3.5,13,13,1.0,16,16
Langermann,Constraint 3,true,Rejection Method,0.3,0.5,3.5,13,13,1.0,12,12
Langermann,Constraint 3,true,Rejection Method,0.3,0.5,3.5,13,13,1.0,16,16
Langermann,Constraint 3,true,Rejection Method,0.3,0.5,3.5,13,13,1.0,13,13
Langermann,Constraint 3,true,Rejection Method,0.3,0.5,3.5,13,13,1.0,5,5
Langermann,Constraint 3,true,Rejection Method,0.3,0.5,3.5,13,13,1.0,16,16
Langermann,Constraint 3,true,Rejection Method,0.3,0.5,3.5,13,13,1.0,13,13
Langermann,Constraint 3,true,Rejection Method,0.3,0.5,3.5,13,13,1.0,15,15
Langermann,Constraint 3,true,Rejection Method,0.3,0.5,3.5,13,13,1.0,10,10
Langermann,Constraint 3,true,Rejection Method,0.3,0.5,3.5,13,13,1.0,33,33
Langermann,Constraint 3,true,Rejection Method,0.3,0.5,3.5,13,13,1.0,16,16
Langermann,Constraint 3,true,Rejection Method,0.3,0.5,3.5,13,13,1.0,7,7
Langermann,Constraint 3,true,Rejection Method,0.3,0.5,3.5,13,13,1.0,15,15
Langermann,Constraint 3,true,Rejection Method,0.3,0.5,3.5,13,13,1.0,6,6
Langermann,Constraint 3,true,Rejection Method,0.3,0.5,3.5,13,13,1.0,9,9
Langermann,Constraint 3,true,Rejection Method,0.3,0.5,3.5,13,13,1.0,33,33
Langermann,Constraint 3,true,Rejection Method,0.3,0.5,3.5,13,13,1.0,14,14
Langermann,Constraint 3,true,Rejection Method,0.3,0.5,3.5,13,13,1.0,16,16
Langermann,Constraint 3,true,Rejection Method,0.3,0.5,3.5,13,13,1.0,11,11
Langermann,Constraint 3,true,Rejection Method,0.3,0.5,3.5,13,13,1.0,19,19
Langermann,Constraint 3,true,Rejection Method,0.3,0.5,3.5,13,13,1.0,14,14
Langermann,Constraint 3,true,Rejection Method,0.3,0.5,3.5,13,13,1.0,11,11
Langermann,Constraint 3,true,Rejection Method,0.3,0.5,3.5,13,13,1.0,18,18
Langermann,Constraint 3,true,Rejection Method,0.3,0.5,3.5,13,13,1.0,23,23
Langermann,Constraint 3,true,Penalty Method,0.3,0.5,3.5,13,13,1.0,12,12
Langermann,Constraint 3,true,Penalty Method,0.3,0.5,3.5,13,13,1.0,9,9
Langermann,Constraint 3,true,Penalty Method,0.3,0.5,3.5,13,13,1.0,11,11
Langermann,Constraint 3,true,Penalty Method,0.3,0.5,3.5,13,13,1.0,13,13
Langermann,Constraint 3,true,Penalty Method,0.3,0.5,3.5,13,13,1.0,12,12
Langermann,Constraint 3,true,Penalty Method,0.3,0.5,3.5,13,13,1.0,10,10
Langermann,Constraint 3,true,Penalty Method,0.3,0.5,3.5,13,13,1.0,7,7
Langermann,Constraint 3,true,Penalty Method,0.3,0.5,3.5,13,13,1.0,13,13
Langermann,Constraint 3,true,Penalty Method,0.3,0.5,3.5,13,13,1.0,9,9
Langermann,Constraint 3,true,Penalty Method,0.3,0.5,3.5,13,13,1.0,13,13
Langermann,Constraint 3,true,Penalty Method,0.3,0.5,3.5,13,13,1.0,15,15
Langermann,Constraint 3,true,Penalty Method,0.3,0.5,3.5,13,13,1.0,14,14
Langermann,Constraint 3,true,Penalty Method,0.3,0.5,3.5,13,13,1.0,10,10
Langermann,Constraint 3,true,Penalty Method,0.3,0.5,3.5,13,13,1.0,16,16
Langermann,Constraint 3,true,Penalty Method,0.3,0.5,3.5,13,13,1.0,5,5
Langermann,Constraint 3,true,Penalty Method,0.3,0.5,3.5,13,13,1.0,10,10
Langermann,Constraint 3,true,Penalty Method,0.3,0.5,3.5,13,13,1.0,11,11
Langermann,Constraint 3,true,Penalty Method,0.3,0.5,3.5,13,13,1.0,12,12
Langermann,Constraint 3,true,Penalty Method,0.3,0.5,3.5,13,13,1.0,10,10
Langermann,Constraint 3,true,Penalty Method,0.3,0.5,3.5,13,13,1.0,12,12
Langermann,Constraint 3,true,Penalty Method,0.3,0.5,3.5,13,13,1.0,5,5
Langermann,Constraint 3,true,Penalty Method,0.3,0.5,3.5,13,13,1.0,16,16
Langermann,Constraint 3,true,Penalty Method,0.3,0.5,3.5,13,13,1.0,6,6
Langermann,Constraint 3,true,Penalty Method,0.3,0.5,3.5,13,13,1.0,13,13
Langermann,Constraint 3,true,Penalty Method,0.3,0.5,3.5,13,13,1.0,10,10
Langermann,Constraint 3,true,Penalty Method,0.3,0.5,3.5,13,13,1.0,9,9
Langermann,Constraint 3,true,Penalty Method,0.3,0.5,3.5,13,13,1.0,7,7
Langermann,Constraint 3,true,Penalty Method,0.3,0.5,3.5,13,13,1.0,6,6
Langermann,Constraint 3,true,Penalty Method,0.3,0.5,3.5,13,13,1.0,20,20
Langermann,Constraint 3,true,Penalty Method,0.3,0.5,3.5,13,13,1.0,7,7
Langermann,Constraint 4,true,Rejection Method,0.3,0.5,3.5,13,13,1.0,13,13
Langermann,Constraint 4,true,Rejection Method,0.3,0.5,3.5,13,13,1.0,14,14
Langermann,Constraint 4,true,Rejection Method,0.3,0.5,3.5,13,13,1.0,15,15
Langermann,Constraint 4,true,Rejection Method,0.3,0.5,3.5,13,13,1.0,18,18
Langermann,Constraint 4,true,Rejection Method,0.3,0.5,3.5,13,13,1.0,35,35
Langermann,Constraint 4,true,Rejection Method,0.3,0.5,3.5,13,13,1.0,13,13
Langermann,Constraint 4,true,Rejection Method,0.3,0.5,3.5,13,13,0.5422579787110569,50,50
Langermann,Constraint 4,true,Rejection Method,0.3,0.5,3.5,13,13,1.0,13,13
Langermann,Constraint 4,true,Rejection Method,0.3,0.5,3.5,13,13,0.5667129705070789,10,50
Langermann,Constraint 4,true,Rejection Method,0.3,0.5,3.5,13,13,1.0,7,7
Langermann,Constraint 4,true,Rejection Method,0.3,0.5,3.5,13,13,1.0,15,15
Langermann,Constraint 4,true,Rejection Method,0.3,0.5,3.5,13,13,1.0,10,10
Langermann,Constraint 4,true,Rejection Method,0.3,0.5,3.5,13,13,0.5667129705070789,11,50
Langermann,Constraint 4,true,Rejection Method,0.3,0.5,3.5,13,13,1.0,14,14
Langermann,Constraint 4,true,Rejection Method,0.3,0.5,3.5,13,13,1.0,9,9
Langermann,Constraint 4,true,Rejection Method,0.3,0.5,3.5,13,13,1.0,20,20
Langermann,Constraint 4,true,Rejection Method,0.3,0.5,3.5,13,13,1.0,31,31
Langermann,Constraint 4,true,Rejection Method,0.3,0.5,3.5,13,13,0.5599820014933051,14,50
Langermann,Constraint 4,true,Rejection Method,0.3,0.5,3.5,13,13,0.999898714386866,19,50
Langermann,Constraint 4,true,Rejection Method,0.3,0.5,3.5,13,13,1.0,18,18
Langermann,Constraint 4,true,Rejection Method,0.3,0.5,3.5,13,13,1.0,17,17
Langermann,Constraint 4,true,Rejection Method,0.3,0.5,3.5,13,13,0.5667129705070789,17,50
Langermann,Constraint 4,true,Rejection Method,0.3,0.5,3.5,13,13,1.0,7,7
Langermann,Constraint 4,true,Rejection Method,0.3,0.5,3.5,13,13,1.0,11,11
Langermann,Constraint 4,true,Rejection Method,0.3,0.5,3.5,13,13,0.5667129705070789,11,50
Langermann,Constraint 4,true,Rejection Method,0.3,0.5,3.5,13,13,0.9996227175602576,40,50
Langermann,Constraint 4,true,Rejection Method,0.3,0.5,3.5,13,13,1.0,9,9
Langermann,Constraint 4,true,Rejection Method,0.3,0.5,3.5,13,13,1.0,18,18
Langermann,Constraint 4,true,Rejection Method,0.3,0.5,3.5,13,13,1.0,25,25
Langermann,Constraint 4,true,Rejection Method,0.3,0.5,3.5,13,13,0.5667129705070789,16,50
Langermann,Constraint 4,true,Penalty Method,0.3,0.5,3.5,13,13,1.0,13,13
Langermann,Constraint 4,true,Penalty Method,0.3,0.5,3.5,13,13,1.0,10,10
Langermann,Constraint 4,true,Penalty Method,0.3,0.5,3.5,13,13,0.5667129705070789,12,50
Langermann,Constraint 4,true,Penalty Method,0.3,0.5,3.5,13,13,1.0,7,7
Langermann,Constraint 4,true,Penalty Method,0.3,0.5,3.5,13,13,1.0,8,8
Langermann,Constraint 4,true,Penalty Method,0.3,0.5,3.5,13,13,1.0,17,17
Langermann,Constraint 4,true,Penalty Method,0.3,0.5,3.5,13,13,1.0,7,7
Langermann,Constraint 4,true,Penalty Method,0.3,0.5,3.5,13,13,1.0,16,16
Langermann,Constraint 4,true,Penalty Method,0.3,0.5,3.5,13,13,1.0,15,15
Langermann,Constraint 4,true,Penalty Method,0.3,0.5,3.5,13,13,1.0,9,9
Langermann,Constraint 4,true,Penalty Method,0.3,0.5,3.5,13,13,1.0,10,10
Langermann,Constraint 4,true,Penalty Method,0.3,0.5,3.5,13,13,1.0,14,14
Langermann,Constraint 4,true,Penalty Method,0.3,0.5,3.5,13,13,1.0,10,10
Langermann,Constraint 4,true,Penalty Method,0.3,0.5,3.5,13,13,1.0,13,13
Langermann,Constraint 4,true,Penalty Method,0.3,0.5,3.5,13,13,1.0,10,10
Langermann,Constraint 4,true,Penalty Method,0.3,0.5,3.5,13,13,1.0,18,18
Langermann,Constraint 4,true,Penalty Method,0.3,0.5,3.5,13,13,1.0,11,11
Langermann,Constraint 4,true,Penalty Method,0.3,0.5,3.5,13,13,1.0,14,14
Langermann,Constraint 4,true,Penalty Method,0.3,0.5,3.5,13,13,1.0,11,11
Langermann,Constraint 4,true,Penalty Method,0.3,0.5,3.5,13,13,1.0,12,12
Langermann,Constraint 4,true,Penalty Method,0.3,0.5,3.5,13,13,1.0,13,13
Langermann,Constraint 4,true,Penalty Method,0.3,0.5,3.5,13,13,1.0,18,18
Langermann,Constraint 4,true,Penalty Method,0.3,0.5,3.5,13,13,1.0,13,13
Langermann,Constraint 4,true,Penalty Method,0.3,0.5,3.5,13,13,0.5667129705070789,8,50
Langermann,Constraint 4,true,Penalty Method,0.3,0.5,3.5,13,13,0.5667129705070789,10,50
Langermann,Constraint 4,true,Penalty Method,0.3,0.5,3.5,13,13,0.5667129705070789,16,50
Langermann,Constraint 4,true,Penalty Method,0.3,0.5,3.5,13,13,0.5667129705070789,8,50
Langermann,Constraint 4,true,Penalty Method,0.3,0.5,3.5,13,13,1.0,13,13
Langermann,Constraint 4,true,Penalty Method,0.3,0.5,3.5,13,13,1.0,16,16
Langermann,Constraint 4,true,Penalty Method,0.3,0.5,3.5,13,13,1.0,5,5
Schaffer,Constraint 1,false,Penalty Method,0.3,0.5,3.5,13,13,1.0,10,10
Schaffer,Constraint 1,false,Penalty Method,0.3,0.5,3.5,13,13,1.0,44,44
Schaffer,Constraint 1,false,Penalty Method,0.3,0.5,3.5,13,13,1.0,24,24
Schaffer,Constraint 1,false,Penalty Method,0.3,0.5,3.5,13,13,0.9992952506441721,8,50
Schaffer,Constraint 1,false,Penalty Method,0.3,0.5,3.5,13,13,1.0,23,23
Schaffer,Constraint 1,false,Penalty Method,0.3,0.5,3.5,13,13,0.9992952506441721,28,50
Schaffer,Constraint 1,false,Penalty Method,0.3,0.5,3.5,13,13,1.0,30,30
Schaffer,Constraint 1,false,Penalty Method,0.3,0.5,3.5,13,13,1.0,21,21
Schaffer,Constraint 1,false,Penalty Method,0.3,0.5,3.5,13,13,1.0,12,12
Schaffer,Constraint 1,false,Penalty Method,0.3,0.5,3.5,13,13,1.0,13,13
Schaffer,Constraint 1,false,Penalty Method,0.3,0.5,3.5,13,13,1.0,12,12
Schaffer,Constraint 1,false,Penalty Method,0.3,0.5,3.5,13,13,1.0,9,9
Schaffer,Constraint 1,false,Penalty Method,0.3,0.5,3.5,13,13,1.0,50,50
Schaffer,Constraint 1,false,Penalty Method,0.3,0.5,3.5,13,13,0.9992952506441721,9,50
Schaffer,Constraint 1,false,Penalty Method,0.3,0.5,3.5,13,13,1.0,21,21
Schaffer,Constraint 1,false,Penalty Method,0.3,0.5,3.5,13,13,1.0,10,10
Schaffer,Constraint 1,false,Penalty Method,0.3,0.5,3.5,13,13,1.0,14,14
Schaffer,Constraint 1,false,Penalty Method,0.3,0.5,3.5,13,13,1.0,9,9
Schaffer,Constraint 1,false,Penalty Method,0.3,0.5,3.5,13,13,1.0,17,17
Schaffer,Constraint 1,false,Penalty Method,0.3,0.5,3.5,13,13,1.0,18,18
Schaffer,Constraint 1,false,Penalty Method,0.3,0.5,3.5,13,13,0.9992952506441721,10,50
Schaffer,Constraint 1,false,Penalty Method,0.3,0.5,3.5,13,13,0.9992952506441721,17,50
Schaffer,Constraint 1,false,Penalty Method,0.3,0.5,3.5,13,13,1.0,22,22
Schaffer,Constraint 1,false,Penalty Method,0.3,0.5,3.5,13,13,1.0,13,13
Schaffer,Constraint 1,false,Penalty Method,0.3,0.5,3.5,13,13,1.0,13,13
Schaffer,Constraint 1,false,Penalty Method,0.3,0.5,3.5,13,13,0.9992952506441721,13,50
Schaffer,Constraint 1,false,Penalty Method,0.3,0.5,3.5,13,13,1.0,9,9
Schaffer,Constraint 1,false,Penalty Method,0.3,0.5,3.5,13,13,1.0,32,32
Schaffer,Constraint 1,false,Penalty Method,0.3,0.5,3.5,13,13,1.0,18,18
Schaffer,Constraint 1,false,Penalty Method,0.3,0.5,3.5,13,13,0.9992952506441721,26,50
Schaffer,Constraint 3,true,Rejection Method,0.3,0.5,3.5,13,13,1.0,14,14
Schaffer,Constraint 3,true,Rejection Method,0.3,0.5,3.5,13,13,1.0,15,15
Schaffer,Constraint 3,true,Rejection Method,0.3,0.5,3.5,13,13,1.0,12,12
Schaffer,Constraint 3,true,Rejection Method,0.3,0.5,3.5,13,13,1.0,13,13
Schaffer,Constraint 3,true,Rejection Method,0.3,0.5,3.5,13,13,1.0,36,36
Schaffer,Constraint 3,true,Rejection Method,0.3,0.5,3.5,13,13,1.0,21,21
Schaffer,Constraint 3,true,Rejection Method,0.3,0.5,3.5,13,13,1.0,20,20
Schaffer,Constraint 3,true,Rejection Method,0.3,0.5,3.5,13,13,0.9992952506441721,13,50
Schaffer,Constraint 3,true,Rejection Method,0.3,0.5,3.5,13,13,1.0,17,17
Schaffer,Constraint 3,true,Rejection Method,0.3,0.5,3.5,13,13,1.0,2,2
Schaffer,Constraint 3,true,Rejection Method,0.3,0.5,3.5,13,13,1.0,6,6
Schaffer,Constraint 3,true,Rejection Method,0.3,0.5,3.5,13,13,1.0,18,18
Schaffer,Constraint 3,true,Rejection Method,0.3,0.5,3.5,13,13,1.0,19,19
Schaffer,Constraint 3,true,Rejection Method,0.3,0.5,3.5,13,13,1.0,15,15
Schaffer,Constraint 3,true,Rejection Method,0.3,0.5,3.5,13,13,1.0,12,12
Schaffer,Constraint 3,true,Rejection Method,0.3,0.5,3.5,13,13,1.0,28,28
Schaffer,Constraint 3,true,Rejection Method,0.3,0.5,3.5,13,13,1.0,12,12
Schaffer,Constraint 3,true,Rejection Method,0.3,0.5,3.5,13,13,1.0,30,30
Schaffer,Constraint 3,true,Rejection Method,0.3,0.5,3.5,13,13,0.9992952506441721,11,50
Schaffer,Constraint 3,true,Rejection Method,0.3,0.5,3.5,13,13,0.9992952506441721,7,50
Schaffer,Constraint 3,true,Rejection Method,0.3,0.5,3.5,13,13,1.0,13,13
Schaffer,Constraint 3,true,Rejection Method,0.3,0.5,3.5,13,13,1.0,10,10
Schaffer,Constraint 3,true,Rejection Method,0.3,0.5,3.5,13,13,1.0,15,15
Schaffer,Constraint 3,true,Rejection Method,0.3,0.5,3.5,13,13,1.0,15,15
Schaffer,Constraint 3,true,Rejection Method,0.3,0.5,3.5,13,13,1.0,25,25
Schaffer,Constraint 3,true,Rejection Method,0.3,0.5,3.5,13,13,0.9992952506441721,20,50
Schaffer,Constraint 3,true,Rejection Method,0.3,0.5,3.5,13,13,1.0,4,4
Schaffer,Constraint 3,true,Rejection Method,0.3,0.5,3.5,13,13,0.9992952506441721,9,50
Schaffer,Constraint 3,true,Rejection Method,0.3,0.5,3.5,13,13,1.0,12,12
Schaffer,Constraint 3,true,Rejection Method,0.3,0.5,3.5,13,13,0.9992952506441721,11,50
Schaffer,Constraint 3,true,Penalty Method,0.3,0.5,3.5,13,13,1.0,13,13
Schaffer,Constraint 3,true,Penalty Method,0.3,0.5,3.5,13,13,1.0,15,15
Schaffer,Constraint 3,true,Penalty Method,0.3,0.5,3.5,13,13,1.0,8,8
Schaffer,Constraint 3,true,Penalty Method,0.3,0.5,3.5,13,13,1.0,10,10
Schaffer,Constraint 3,true,Penalty Method,0.3,0.5,3.5,13,13,1.0,17,17
Schaffer,Constraint 3,true,Penalty Method,0.3,0.5,3.5,13,13,1.0,12,12
Schaffer,Constraint 3,true,Penalty Method,0.3,0.5,3.5,13,13,1.0,18,18
Schaffer,Constraint 3,true,Penalty Method,0.3,0.5,3.5,13,13,1.0,45,45
Schaffer,Constraint 3,true,Penalty Method,0.3,0.5,3.5,13,13,1.0,8,8
Schaffer,Constraint 3,true,Penalty Method,0.3,0.5,3.5,13,13,1.0,11,11
Schaffer,Constraint 3,true,Penalty Method,0.3,0.5,3.5,13,13,1.0,11,11
Schaffer,Constraint 3,true,Penalty Method,0.3,0.5,3.5,13,13,1.0,16,16
Schaffer,Constraint 3,true,Penalty Method,0.3,0.5,3.5,13,13,0.9992952506441721,15,50
Schaffer,Constraint 3,true,Penalty Method,0.3,0.5,3.5,13,13,1.0,22,22
Schaffer,Constraint 3,true,Penalty Method,0.3,0.5,3.5,13,13,1.0,8,8
Schaffer,Constraint 3,true,Penalty Method,0.3,0.5,3.5,13,13,1.0,13,13
Schaffer,Constraint 3,true,Penalty Method,0.3,0.5,3.5,13,13,1.0,8,8
Schaffer,Constraint 3,true,Penalty Method,0.3,0.5,3.5,13,13,1.0,7,7
Schaffer,Constraint 3,true,Penalty Method,0.3,0.5,3.5,13,13,0.9992952506441721,8,50
Schaffer,Constraint 3,true,Penalty Method,0.3,0.5,3.5,13,13,1.0,25,25
Schaffer,Constraint 3,true,Penalty Method,0.3,0.5,3.5,13,13,1.0,16,16
Schaffer,Constraint 3,true,Penalty Method,0.3,0.5,3.5,13,13,0.9992952506441721,12,50
Schaffer,Constraint 3,true,Penalty Method,0.3,0.5,3.5,13,13,1.0,10,10
Schaffer,Constraint 3,true,Penalty Method,0.3,0.5,3.5,13,13,1.0,8,8
Schaffer,Constraint 3,true,Penalty Method,0.3,0.5,3.5,13,13,1.0,15,15
Schaffer,Constraint 3,true,Penalty Method,0.3,0.5,3.5,13,13,1.0,27,27
Schaffer,Constraint 3,true,Penalty Method,0.3,0.5,3.5,13,13,1.0,13,13
Schaffer,Constraint 3,true,Penalty Method,0.3,0.5,3.5,13,13,1.0,23,23
Schaffer,Constraint 3,true,Penalty Method,0.3,0.5,3.5,13,13,1.0,13,13
Schaffer,Constraint 3,true,Penalty Method,0.3,0.5,3.5,13,13,1.0,12,12
Schaffer,Constraint 4,true,Rejection Method,0.3,0.5,3.5,13,13,0.9992952506441721,9,50
Schaffer,Constraint 4,true,Rejection Method,0.3,0.5,3.5,13,13,1.0,13,13
Schaffer,Constraint 4,true,Rejection Method,0.3,0.5,3.5,13,13,1.0,19,19
Schaffer,Constraint 4,true,Rejection Method,0.3,0.5,3.5,13,13,0.9992952506441721,13,50
Schaffer,Constraint 4,true,Rejection Method,0.3,0.5,3.5,13,13,1.0,31,31
Schaffer,Constraint 4,true,Rejection Method,0.3,0.5,3.5,13,13,1.0,39,39
Schaffer,Constraint 4,true,Rejection Method,0.3,0.5,3.5,13,13,1.0,27,27
Schaffer,Constraint 4,true,Rejection Method,0.3,0.5,3.5,13,13,1.0,15,15
Schaffer,Constraint 4,true,Rejection Method,0.3,0.5,3.5,13,13,0.9992952506441721,6,50
Schaffer,Constraint 4,true,Rejection Method,0.3,0.5,3.5,13,13,1.0,28,28
Schaffer,Constraint 4,true,Rejection Method,0.3,0.5,3.5,13,13,1.0,19,19
Schaffer,Constraint 4,true,Rejection Method,0.3,0.5,3.5,13,13,1.0,22,22
Schaffer,Constraint 4,true,Rejection Method,0.3,0.5,3.5,13,13,1.0,14,14
Schaffer,Constraint 4,true,Rejection Method,0.3,0.5,3.5,13,13,0.9992952506441721,16,50
Schaffer,Constraint 4,true,Rejection Method,0.3,0.5,3.5,13,13,0.9992952506441721,18,50
Schaffer,Constraint 4,true,Rejection Method,0.3,0.5,3.5,13,13,1.0,12,12
Schaffer,Constraint 4,true,Rejection Method,0.3,0.5,3.5,13,13,0.9992952506441721,16,50
Schaffer,Constraint 4,true,Rejection Method,0.3,0.5,3.5,13,13,0.9992952506441721,6,50
Schaffer,Constraint 4,true,Rejection Method,0.3,0.5,3.5,13,13,0.9992952506441721,8,50
Schaffer,Constraint 4,true,Rejection Method,0.3,0.5,3.5,13,13,0.9992952506441721,14,50
Schaffer,Constraint 4,true,Rejection Method,0.3,0.5,3.5,13,13,1.0,30,30
Schaffer,Constraint 4,true,Rejection Method,0.3,0.5,3.5,13,13,0.9992952506441721,6,50
Schaffer,Constraint 4,true,Rejection Method,0.3,0.5,3.5,13,13,0.9992952506441721,11,50
