Fitness Function,Constraint,Constraint Handling Method,Particle Inertia,Personal Confidence,Swarm Confidence,Population Size,Particle Speed Limit,Final Fitness,Optimum Found After,Iterations
Schaffer,Constraint 4,Penalty Method,0.3,0.8,1.6,1,13,0.554447924116318,5,50
Schaffer,Constraint 4,Penalty Method,0.3,0.8,1.6,1,13,0.6442452109398026,3,50
Schaffer,Constraint 4,Penalty Method,0.3,0.8,1.6,1,13,0.5938737473679854,4,50
Schaffer,Constraint 4,Penalty Method,0.3,0.8,1.6,1,13,0.5530437761748608,3,50
Schaffer,Constraint 4,Penalty Method,0.3,0.8,1.6,1,13,0.5524981212857365,2,50
Schaffer,Constraint 4,Penalty Method,0.3,0.8,1.6,1,13,0.5604038658602879,6,50
Schaffer,Constraint 4,Penalty Method,0.3,0.8,1.6,1,13,0.553450240811699,4,50
Schaffer,Constraint 4,Penalty Method,0.3,0.8,1.6,1,13,0.5659963069856624,2,50
Schaffer,Constraint 4,Penalty Method,0.3,0.8,1.6,1,13,0.5585837840890957,5,50
Schaffer,Constraint 4,Penalty Method,0.3,0.8,1.6,1,13,0.7037706778734866,2,50
Schaffer,Constraint 4,Penalty Method,0.3,0.8,1.6,1,13,0.5536109431502245,7,50
Schaffer,Constraint 4,Penalty Method,0.3,0.8,1.6,1,13,0.5678416941063288,4,50
Schaffer,Constraint 4,Penalty Method,0.3,0.8,1.6,1,13,0.5535949529828936,2,50
Schaffer,Constraint 4,Penalty Method,0.3,0.8,1.6,1,13,0.5894354411730988,5,50
Schaffer,Constraint 4,Penalty Method,0.3,0.8,1.6,1,13,0.583835333195897,5,50
Schaffer,Constraint 4,Penalty Method,0.3,0.8,1.6,1,13,0.5552219813149868,6,50
Booth,Constraint 1,Penalty Method,0.3,0.8,1.6,1,13,0.555877538981158,2,50
Booth,Constraint 1,Penalty Method,0.3,0.8,1.6,1,13,0.9710869227619896,6,50
Booth,Constraint 1,Penalty Method,0.3,0.8,1.6,1,13,0.8844982799919059,5,50
Booth,Constraint 1,Penalty Method,0.3,0.8,1.6,1,13,0.9978917547847286,7,50
Booth,Constraint 1,Penalty Method,0.3,0.8,1.6,1,13,0.8248979995199978,6,50
Booth,Constraint 1,Penalty Method,0.3,0.8,1.6,1,13,0.9649315996781161,7,50
Booth,Constraint 1,Penalty Method,0.3,0.8,1.6,1,13,0.8932277328363899,5,50
Booth,Constraint 1,Penalty Method,0.3,0.8,1.6,1,13,0.985656403088956,6,50
Booth,Constraint 1,Penalty Method,0.3,0.8,1.6,1,13,0.9495103506369443,5,50
Booth,Constraint 1,Penalty Method,0.3,0.8,1.6,1,13,0.7703471545748451,7,50
Booth,Constraint 1,Penalty Method,0.3,0.8,1.6,1,13,0.8703993901147771,5,50
Booth,Constraint 1,Penalty Method,0.3,0.8,1.6,1,13,0.6822385046517867,6,50
Booth,Constraint 1,Penalty Method,0.3,0.8,1.6,1,13,0.9313173238462299,6,50
Booth,Constraint 1,Penalty Method,0.3,0.8,1.6,1,13,0.9096042804907318,6,50
Booth,Constraint 1,Penalty Method,0.3,0.8,1.6,1,13,0.8772888343003968,7,50
Booth,Constraint 1,Penalty Method,0.3,0.8,1.6,1,13,0.9278302486129347,6,50
Booth,Constraint 1,Penalty Method,0.3,0.8,1.6,1,13,0.8900747768224793,6,50
Booth,Constraint 1,Penalty Method,0.3,0.8,1.6,1,13,0.8866771137746532,8,50
Booth,Constraint 1,Penalty Method,0.3,0.8,1.6,1,13,0.8560557932037328,5,50
Booth,Constraint 1,Penalty Method,0.3,0.8,1.6,1,13,0.8963901006592973,5,50
Booth,Constraint 1,Penalty Method,0.3,0.8,1.6,1,13,0.9610727579894495,6,50
Booth,Constraint 1,Penalty Method,0.3,0.8,1.6,1,13,0.8489969364561717,5,50
Booth,Constraint 1,Penalty Method,0.3,0.8,1.6,1,13,0.976564595598097,6,50
Booth,Constraint 1,Penalty Method,0.3,0.8,1.6,1,13,0.9718022202457425,6,50
Booth,Constraint 1,Penalty Method,0.3,0.8,1.6,1,13,0.2767071845043977,5,50
Booth,Constraint 1,Penalty Method,0.3,0.8,1.6,1,13,0.9993223497522343,5,50
Booth,Constraint 1,Penalty Method,0.3,0.8,1.6,1,13,0.7138621828808607,6,50
Booth,Constraint 1,Penalty Method,0.3,0.8,1.6,1,13,0.9655339554539081,6,50
Booth,Constraint 1,Penalty Method,0.3,0.8,1.6,1,13,0.8271427159657223,7,50
Booth,Constraint 1,Penalty Method,0.3,0.8,1.6,1,13,0.421004334138043,6,50
Booth,Constraint 3,Rejection Method,0.3,0.8,1.6,1,13,0.5414237243469381,6,50
Booth,Constraint 3,Rejection Method,0.3,0.8,1.6,1,13,0.7194480915204307,5,50
Booth,Constraint 3,Rejection Method,0.3,0.8,1.6,1,13,0.9891387724177526,6,50
Booth,Constraint 3,Rejection Method,0.3,0.8,1.6,1,13,0.9927293775500121,2,50
Booth,Constraint 3,Rejection Method,0.3,0.8,1.6,1,13,0.431394971270453,6,50
Booth,Constraint 3,Rejection Method,0.3,0.8,1.6,1,13,0.9011430642026552,6,50
Booth,Constraint 3,Rejection Method,0.3,0.8,1.6,1,13,0.9965976310476757,5,50
Booth,Constraint 3,Rejection Method,0.3,0.8,1.6,1,13,0.7478952842131023,5,50
Booth,Constraint 3,Rejection Method,0.3,0.8,1.6,1,13,0.746332923919642,6,50
Booth,Constraint 3,Rejection Method,0.3,0.8,1.6,1,13,0.4002371775867181,4,50
Booth,Constraint 3,Rejection Method,0.3,0.8,1.6,1,13,0.9920752568247382,9,50
Booth,Constraint 3,Rejection Method,0.3,0.8,1.6,1,13,0.14757245916451348,2,50
Booth,Constraint 3,Rejection Method,0.3,0.8,1.6,1,13,0.7378622958225687,6,50
Booth,Constraint 3,Rejection Method,0.3,0.8,1.6,1,13,0.6512312999119996,6,50
Booth,Constraint 3,Rejection Method,0.3,0.8,1.6,1,13,0.9852987543470794,2,50
Booth,Constraint 3,Rejection Method,0.3,0.8,1.6,1,13,0.8048743758794159,5,50
Booth,Constraint 3,Rejection Method,0.3,0.8,1.6,1,13,0.6455136259464751,6,50
Booth,Constraint 3,Rejection Method,0.3,0.8,1.6,1,13,0.9273455404496022,8,50
Booth,Constraint 3,Rejection Method,0.3,0.8,1.6,1,13,0.6996879985317578,5,50
Booth,Constraint 3,Rejection Method,0.3,0.8,1.6,1,13,0.15288071943867956,2,50
Booth,Constraint 3,Rejection Method,0.3,0.8,1.6,1,13,0.7359799340232189,6,50
Booth,Constraint 3,Rejection Method,0.3,0.8,1.6,1,13,0.7165727838719242,6,50
Booth,Constraint 3,Rejection Method,0.3,0.8,1.6,1,13,0.9141454783316628,7,50
Booth,Constraint 3,Rejection Method,0.3,0.8,1.6,1,13,0.6821820337978062,6,50
Booth,Constraint 3,Rejection Method,0.3,0.8,1.6,1,13,0.9772987166998434,2,50
Booth,Constraint 3,Rejection Method,0.3,0.8,1.6,1,13,0.877302952013892,9,50
Booth,Constraint 3,Rejection Method,0.3,0.8,1.6,1,13,0.6767184786751937,8,50
Booth,Constraint 3,Rejection Method,0.3,0.8,1.6,1,13,0.9152043068437969,5,50
Booth,Constraint 3,Rejection Method,0.3,0.8,1.6,1,13,0.25123882935919684,5,50
Booth,Constraint 3,Rejection Method,0.3,0.8,1.6,1,13,0.9541880197083281,6,50
Booth,Constraint 3,Penalty Method,0.3,0.8,1.6,1,13,0.8615758191803256,7,50
Booth,Constraint 3,Penalty Method,0.3,0.8,1.6,1,13,0.9782398975995182,5,50
Booth,Constraint 3,Penalty Method,0.3,0.8,1.6,1,13,0.25097059280278966,5,50
Booth,Constraint 3,Penalty Method,0.3,0.8,1.6,1,13,0.4549433173803171,6,50
Booth,Constraint 3,Penalty Method,0.3,0.8,1.6,1,13,0.22710695109153453,6,50
Booth,Constraint 3,Penalty Method,0.3,0.8,1.6,1,13,0.31903208956277446,6,50
Booth,Constraint 3,Penalty Method,0.3,0.8,1.6,1,13,0.6620784097807519,7,50
Booth,Constraint 3,Penalty Method,0.3,0.8,1.6,1,13,0.9170866686431466,6,50
Booth,Constraint 3,Penalty Method,0.3,0.8,1.6,1,13,0.2780013082414505,6,50
Booth,Constraint 3,Penalty Method,0.3,0.8,1.6,1,13,0.7589682774977765,5,50
Booth,Constraint 3,Penalty Method,0.3,0.8,1.6,1,13,0.9510774168349029,6,50
Booth,Constraint 3,Penalty Method,0.3,0.8,1.6,1,13,0.907783095449861,6,50
Booth,Constraint 3,Penalty Method,0.3,0.8,1.6,1,13,0.7808930865557014,5,50
Booth,Constraint 3,Penalty Method,0.3,0.8,1.6,1,13,0.7829683904394846,5,50
Booth,Constraint 3,Penalty Method,0.3,0.8,1.6,1,13,0.7930202024480115,5,50
Booth,Constraint 3,Penalty Method,0.3,0.8,1.6,1,13,0.7209445691509137,5,50
Booth,Constraint 3,Penalty Method,0.3,0.8,1.6,1,13,0.6235088165120778,6,50
Booth,Constraint 3,Penalty Method,0.3,0.8,1.6,1,13,0.9772987166998434,6,50
Booth,Constraint 3,Penalty Method,0.3,0.8,1.6,1,13,0.982475211648055,7,50
Booth,Constraint 3,Penalty Method,0.3,0.8,1.6,1,13,0.6179558492039964,5,50
Booth,Constraint 3,Penalty Method,0.3,0.8,1.6,1,13,0.7999755292966085,5,50
Booth,Constraint 3,Penalty Method,0.3,0.8,1.6,1,13,0.43941383253568256,6,50
Booth,Constraint 3,Penalty Method,0.3,0.8,1.6,1,13,0.7340222777518953,5,50
Booth,Constraint 3,Penalty Method,0.3,0.8,1.6,1,13,0.9923576110946406,7,50
Booth,Constraint 3,Penalty Method,0.3,0.8,1.6,1,13,0.9621080569790917,7,50
Booth,Constraint 3,Penalty Method,0.3,0.8,1.6,1,13,0.6710243342321611,7,50
Booth,Constraint 3,Penalty Method,0.3,0.8,1.6,1,13,0.9830540379013549,6,50
Booth,Constraint 3,Penalty Method,0.3,0.8,1.6,1,13,0.28842488670534927,5,50
Booth,Constraint 3,Penalty Method,0.3,0.8,1.6,1,13,0.9954776257770627,6,50
Booth,Constraint 3,Penalty Method,0.3,0.8,1.6,1,13,0.49796940220895153,6,50
Booth,Constraint 4,Rejection Method,0.3,0.8,1.6,1,13,0.9909646633631218,6,50
Booth,Constraint 4,Rejection Method,0.3,0.8,1.6,1,13,0.8075143883030038,4,50
Booth,Constraint 4,Rejection Method,0.3,0.8,1.6,1,13,0.5641814785010753,4,50
Booth,Constraint 4,Rejection Method,0.3,0.8,1.6,1,13,0.8441216193958561,6,50
Booth,Constraint 4,Rejection Method,0.3,0.8,1.6,1,13,0.9785787227234011,5,50
Booth,Constraint 4,Rejection Method,0.3,0.8,1.6,1,13,0.950926827890955,7,50
Booth,Constraint 4,Rejection Method,0.3,0.8,1.6,1,13,0.9634774751881187,2,50
Booth,Constraint 4,Rejection Method,0.3,0.8,1.6,1,13,0.9005689438538536,7,50
Booth,Constraint 4,Rejection Method,0.3,0.8,1.6,1,13,0.9371479395197155,6,50
Booth,Constraint 4,Rejection Method,0.3,0.8,1.6,1,13,0.5081200382119446,12,50
Booth,Constraint 4,Rejection Method,0.3,0.8,1.6,1,13,0.9742351728714017,8,50
Booth,Constraint 4,Rejection Method,0.3,0.8,1.6,1,13,0.7892084198043285,7,50
Booth,Constraint 4,Rejection Method,0.3,0.8,1.6,1,13,0.9807246151746598,6,50
Booth,Constraint 4,Rejection Method,0.3,0.8,1.6,1,13,0.7640224189290303,5,50
Booth,Constraint 4,Rejection Method,0.3,0.8,1.6,1,13,0.9654398373639407,7,50
Booth,Constraint 4,Rejection Method,0.3,0.8,1.6,1,13,0.9970211624525293,4,50
Booth,Constraint 4,Rejection Method,0.3,0.8,1.6,1,13,0.7277681306735562,6,50
Booth,Constraint 4,Rejection Method,0.3,0.8,1.6,1,13,0.9935058517922438,6,50
Booth,Constraint 4,Rejection Method,0.3,0.8,1.6,1,13,0.8131755914145478,3,50
Booth,Constraint 4,Rejection Method,0.3,0.8,1.6,1,13,0.9278867194669153,2,50
Booth,Constraint 4,Rejection Method,0.3,0.8,1.6,1,13,0.9463526887185353,4,50
Booth,Constraint 4,Rejection Method,0.3,0.8,1.6,1,13,0.930865557014386,5,50
Booth,Constraint 4,Rejection Method,0.3,0.8,1.6,1,13,0.7808930865557014,6,50
Booth,Constraint 4,Rejection Method,0.3,0.8,1.6,1,13,0.9847105162847826,2,50
Booth,Constraint 4,Rejection Method,0.3,0.8,1.6,1,13,0.8297403752488248,2,50
Booth,Constraint 4,Rejection Method,0.3,0.8,1.6,1,13,0.9933364392303023,4,50
Booth,Constraint 4,Rejection Method,0.3,0.8,1.6,1,13,0.6999938823241522,7,50
Booth,Constraint 4,Rejection Method,0.3,0.8,1.6,1,13,0.8750864709951577,7,50
Booth,Constraint 4,Rejection Method,0.3,0.8,1.6,1,13,0.9958164509009455,7,50
Booth,Constraint 4,Rejection Method,0.3,0.8,1.6,1,13,0.8920136094758094,5,50
Booth,Constraint 4,Penalty Method,0.3,0.8,1.6,1,13,0.9833928630252378,2,50
Booth,Constraint 4,Penalty Method,0.3,0.8,1.6,1,13,0.9740045835509815,6,50
Booth,Constraint 4,Penalty Method,0.3,0.8,1.6,1,13,0.9390820662685472,5,50
Booth,Constraint 4,Penalty Method,0.3,0.8,1.6,1,13,0.8426016122428812,5,50
Booth,Constraint 4,Penalty Method,0.3,0.8,1.6,1,13,0.9750210589226302,5,50
Booth,Constraint 4,Penalty Method,0.3,0.8,1.6,1,13,0.6929114960540991,5,50
Booth,Constraint 4,Penalty Method,0.3,0.8,1.6,1,13,0.9604515785956641,4,50
Booth,Constraint 4,Penalty Method,0.3,0.8,1.6,1,13,0.9698116226429303,8,50
Booth,Constraint 4,Penalty Method,0.3,0.8,1.6,1,13,0.8050202589188655,4,50
Booth,Constraint 4,Penalty Method,0.3,0.8,1.6,1,13,0.9925411413700771,4,50
Booth,Constraint 4,Penalty Method,0.3,0.8,1.6,1,13,0.8939853834606282,5,50
Booth,Constraint 4,Penalty Method,0.3,0.8,1.6,1,13,0.9740657603094605,5,50
Booth,Constraint 4,Penalty Method,0.3,0.8,1.6,1,13,0.6635701815067365,10,50
Booth,Constraint 4,Penalty Method,0.3,0.8,1.6,1,13,0.9754728257544741,5,50
Booth,Constraint 4,Penalty Method,0.3,0.8,1.6,1,13,0.860498167050198,5,50
Booth,Constraint 4,Penalty Method,0.3,0.8,1.6,1,13,0.6982762271822456,7,50
Booth,Constraint 4,Penalty Method,0.3,0.8,1.6,1,13,0.9411150170118449,7,50
Booth,Constraint 4,Penalty Method,0.3,0.8,1.6,1,13,0.9734163454886847,7,50
Booth,Constraint 4,Penalty Method,0.3,0.8,1.6,1,13,0.9691904432491448,6,50
Booth,Constraint 4,Penalty Method,0.3,0.8,1.6,1,13,0.4203784488397593,7,50
Booth,Constraint 4,Penalty Method,0.3,0.8,1.6,1,13,0.3901147770107153,6,50
Booth,Constraint 4,Penalty Method,0.3,0.8,1.6,1,13,0.9999435291460196,5,50
Booth,Constraint 4,Penalty Method,0.3,0.8,1.6,1,13,0.9789363714652776,6,50
Booth,Constraint 4,Penalty Method,0.3,0.8,1.6,1,13,0.4698516228311662,6,50
Booth,Constraint 4,Penalty Method,0.3,0.8,1.6,1,13,0.9382773565993252,6,50
Booth,Constraint 4,Penalty Method,0.3,0.8,1.6,1,13,0.9801222593988679,5,50
Booth,Constraint 4,Penalty Method,0.3,0.8,1.6,1,13,0.9782022503635313,7,50
Booth,Constraint 4,Penalty Method,0.3,0.8,1.6,1,13,0.7660977228128133,5,50
Booth,Constraint 4,Penalty Method,0.3,0.8,1.6,1,13,0.9800046117864085,5,50
Booth,Constraint 4,Penalty Method,0.3,0.8,1.6,1,13,0.9006112969943388,4,50
Langermann,Constraint 1,Penalty Method,0.3,0.8,1.6,5,13,0.5452966837491,6,50
Langermann,Constraint 1,Penalty Method,0.3,0.8,1.6,5,13,0.5817980360930156,7,50
Langermann,Constraint 1,Penalty Method,0.3,0.8,1.6,5,13,0.9987707939215952,50,50
Langermann,Constraint 1,Penalty Method,0.3,0.8,1.6,5,13,0.9843541185414468,11,50
Langermann,Constraint 1,Penalty Method,0.3,0.8,1.6,5,13,0.9981331021274207,18,50
Langermann,Constraint 1,Penalty Method,0.3,0.8,1.6,5,13,0.5219278273144167,15,50
Langermann,Constraint 1,Penalty Method,0.3,0.8,1.6,5,13,0.5822612056342736,16,50
Langermann,Constraint 1,Penalty Method,0.3,0.8,1.6,5,13,0.5822612056342736,12,50
Langermann,Constraint 1,Penalty Method,0.3,0.8,1.6,5,13,1.0,15,15
Langermann,Constraint 1,Penalty Method,0.3,0.8,1.6,5,13,0.559981994140061,15,50
Langermann,Constraint 1,Penalty Method,0.3,0.8,1.6,5,13,1.0,10,10
Langermann,Constraint 1,Penalty Method,0.3,0.8,1.6,5,13,1.0,23,23
Langermann,Constraint 1,Penalty Method,0.3,0.8,1.6,5,13,1.0,17,17
Langermann,Constraint 1,Penalty Method,0.3,0.8,1.6,5,13,0.5707889490333892,10,50
Langermann,Constraint 1,Penalty Method,0.3,0.8,1.6,5,13,0.5822612056342736,13,50
Langermann,Constraint 1,Penalty Method,0.3,0.8,1.6,5,13,1.0,10,10
Langermann,Constraint 1,Penalty Method,0.3,0.8,1.6,5,13,0.9918091601764102,7,50
Langermann,Constraint 1,Penalty Method,0.3,0.8,1.6,5,13,1.0,14,14
Langermann,Constraint 1,Penalty Method,0.3,0.8,1.6,5,13,0.559981994140061,17,50
Langermann,Constraint 1,Penalty Method,0.3,0.8,1.6,5,13,0.7683402695226318,20,50
Langermann,Constraint 1,Penalty Method,0.3,0.8,1.6,5,13,0.5822612056342736,14,50
Langermann,Constraint 1,Penalty Method,0.3,0.8,1.6,5,13,0.5822612056342736,11,50
Langermann,Constraint 1,Penalty Method,0.3,0.8,1.6,5,13,0.5822612056342736,8,50
Langermann,Constraint 1,Penalty Method,0.3,0.8,1.6,5,13,0.5822612056342736,4,50
Langermann,Constraint 1,Penalty Method,0.3,0.8,1.6,5,13,1.0,13,13
Langermann,Constraint 1,Penalty Method,0.3,0.8,1.6,5,13,0.9979293340210406,12,50
Langermann,Constraint 1,Penalty Method,0.3,0.8,1.6,5,13,0.5822612056342736,14,50
Langermann,Constraint 1,Penalty Method,0.3,0.8,1.6,5,13,0.940554467796025,14,50
Langermann,Constraint 1,Penalty Method,0.3,0.8,1.6,5,13,1.0,9,9
Langermann,Constraint 1,Penalty Method,0.3,0.8,1.6,5,13,0.9980223799115477,25,50
Langermann,Constraint 3,Rejection Method,0.3,0.8,1.6,5,13,0.36826990780956126,2,50
Langermann,Constraint 3,Rejection Method,0.3,0.8,1.6,5,13,0.9980223799115477,8,50
Langermann,Constraint 3,Rejection Method,0.3,0.8,1.6,5,13,0.9394946182318243,11,50
Langermann,Constraint 3,Rejection Method,0.3,0.8,1.6,5,13,0.9948918781378439,16,50
Langermann,Constraint 3,Rejection Method,0.3,0.8,1.6,5,13,0.9762117883437541,9,50
Langermann,Constraint 3,Rejection Method,0.3,0.8,1.6,5,13,0.9284857731361355,17,50
Langermann,Constraint 3,Rejection Method,0.3,0.8,1.6,5,13,1.0,13,13
Langermann,Constraint 3,Rejection Method,0.3,0.8,1.6,5,13,0.4964038240681638,11,50
Langermann,Constraint 3,Rejection Method,0.3,0.8,1.6,5,13,0.9979293340210406,15,50
Langermann,Constraint 3,Rejection Method,0.3,0.8,1.6,5,13,0.8493982630262048,8,50
Langermann,Constraint 3,Rejection Method,0.3,0.8,1.6,5,13,0.639897985166419,11,50
Langermann,Constraint 3,Rejection Method,0.3,0.8,1.6,5,13,0.9766813220210905,9,50
Langermann,Constraint 3,Rejection Method,0.3,0.8,1.6,5,13,0.7564648746231306,29,50
Langermann,Constraint 3,Rejection Method,0.3,0.8,1.6,5,13,1.0,16,16
Langermann,Constraint 3,Rejection Method,0.3,0.8,1.6,5,13,0.9997231276867629,18,50
Langermann,Constraint 3,Rejection Method,0.3,0.8,1.6,5,13,1.0,28,28
Langermann,Constraint 3,Rejection Method,0.3,0.8,1.6,5,13,0.999898714386866,13,50
Langermann,Constraint 3,Rejection Method,0.3,0.8,1.6,5,13,0.9329801915336488,9,50
Langermann,Constraint 3,Rejection Method,0.3,0.8,1.6,5,13,0.6181327215261231,14,50
Langermann,Constraint 3,Rejection Method,0.3,0.8,1.6,5,13,1.0,15,15
Langermann,Constraint 3,Rejection Method,0.3,0.8,1.6,5,13,0.9913384981163095,10,50
Langermann,Constraint 3,Rejection Method,0.3,0.8,1.6,5,13,0.40623036734384854,11,50
Langermann,Constraint 3,Rejection Method,0.3,0.8,1.6,5,13,0.495610611278298,8,50
Langermann,Constraint 3,Rejection Method,0.3,0.8,1.6,5,13,0.9810366277334337,15,50
Langermann,Constraint 3,Rejection Method,0.3,0.8,1.6,5,13,0.9947823599028274,7,50
Langermann,Constraint 3,Rejection Method,0.3,0.8,1.6,5,13,0.9997231276867629,15,50
Langermann,Constraint 3,Rejection Method,0.3,0.8,1.6,5,13,0.9981331021274207,15,50
Langermann,Constraint 3,Rejection Method,0.3,0.8,1.6,5,13,0.9997231276867629,9,50
Langermann,Constraint 3,Rejection Method,0.3,0.8,1.6,5,13,0.8836968570852957,12,50
Langermann,Constraint 3,Rejection Method,0.3,0.8,1.6,5,13,0.9996227175602576,6,50
Langermann,Constraint 3,Penalty Method,0.3,0.8,1.6,5,13,1.0,10,10
Langermann,Constraint 3,Penalty Method,0.3,0.8,1.6,5,13,0.9984040610211258,9,50
Langermann,Constraint 3,Penalty Method,0.3,0.8,1.6,5,13,0.9902723833560135,8,50
Langermann,Constraint 3,Penalty Method,0.3,0.8,1.6,5,13,0.9980223799115477,22,50
Langermann,Constraint 3,Penalty Method,0.3,0.8,1.6,5,13,1.0,7,7
Langermann,Constraint 3,Penalty Method,0.3,0.8,1.6,5,13,1.0,12,12
Langermann,Constraint 3,Penalty Method,0.3,0.8,1.6,5,13,0.9947823599028274,12,50
Langermann,Constraint 3,Penalty Method,0.3,0.8,1.6,5,13,0.9864349122313063,23,50
Langermann,Constraint 3,Penalty Method,0.3,0.8,1.6,5,13,1.0,16,16
Langermann,Constraint 3,Penalty Method,0.3,0.8,1.6,5,13,0.4964038240681638,6,50
Langermann,Constraint 3,Penalty Method,0.3,0.8,1.6,5,13,0.9154714370222159,12,50
Langermann,Constraint 3,Penalty Method,0.3,0.8,1.6,5,13,1.0,17,17
Langermann,Constraint 3,Penalty Method,0.3,0.8,1.6,5,13,1.0,33,33
Langermann,Constraint 3,Penalty Method,0.3,0.8,1.6,5,13,0.9955402575291094,10,50
Langermann,Constraint 3,Penalty Method,0.3,0.8,1.6,5,13,1.0,30,30
Langermann,Constraint 3,Penalty Method,0.3,0.8,1.6,5,13,1.0,20,20
Langermann,Constraint 3,Penalty Method,0.3,0.8,1.6,5,13,0.993995819623311,8,50
Langermann,Constraint 3,Penalty Method,0.3,0.8,1.6,5,13,0.9694420610933758,13,50
Langermann,Constraint 3,Penalty Method,0.3,0.8,1.6,5,13,0.9392489658290476,14,50
Langermann,Constraint 3,Penalty Method,0.3,0.8,1.6,5,13,1.0,13,13
Langermann,Constraint 3,Penalty Method,0.3,0.8,1.6,5,13,0.9790794062577663,17,50
Langermann,Constraint 3,Penalty Method,0.3,0.8,1.6,5,13,0.9980223799115477,16,50
Langermann,Constraint 3,Penalty Method,0.3,0.8,1.6,5,13,0.9997231276867629,13,50
Langermann,Constraint 3,Penalty Method,0.3,0.8,1.6,5,13,0.958088797874457,29,50
Langermann,Constraint 3,Penalty Method,0.3,0.8,1.6,5,13,1.0,9,9
Langermann,Constraint 3,Penalty Method,0.3,0.8,1.6,5,13,1.0,12,12
Langermann,Constraint 3,Penalty Method,0.3,0.8,1.6,5,13,0.9984040610211258,15,50
Langermann,Constraint 3,Penalty Method,0.3,0.8,1.6,5,13,0.9051419958685756,16,50
Langermann,Constraint 3,Penalty Method,0.3,0.8,1.6,5,13,1.0,15,15
Langermann,Constraint 3,Penalty Method,0.3,0.8,1.6,5,13,0.4480471830875549,11,50
Langermann,Constraint 4,Rejection Method,0.3,0.8,1.6,5,13,0.9729655279398959,7,50
Langermann,Constraint 4,Rejection Method,0.3,0.8,1.6,5,13,1.0,17,17
Langermann,Constraint 4,Rejection Method,0.3,0.8,1.6,5,13,0.999898714386866,10,50
Langermann,Constraint 4,Rejection Method,0.3,0.8,1.6,5,13,0.8535358809397283,17,50
Langermann,Constraint 4,Rejection Method,0.3,0.8,1.6,5,13,0.7503162178202128,19,50
Langermann,Constraint 4,Rejection Method,0.3,0.8,1.6,5,13,0.9987707939215952,11,50
Langermann,Constraint 4,Rejection Method,0.3,0.8,1.6,5,13,0.32360533910469347,5,50
Langermann,Constraint 4,Rejection Method,0.3,0.8,1.6,5,13,0.46330417349115177,15,50
Langermann,Constraint 4,Rejection Method,0.3,0.8,1.6,5,13,0.5528881317189637,16,50
Langermann,Constraint 4,Rejection Method,0.3,0.8,1.6,5,13,1.0,14,14
Langermann,Constraint 4,Rejection Method,0.3,0.8,1.6,5,13,0.9986908402786541,13,50
Langermann,Constraint 4,Rejection Method,0.3,0.8,1.6,5,13,0.44521746099409293,22,50
Langermann,Constraint 4,Rejection Method,0.3,0.8,1.6,5,13,0.7961593008081393,10,50
Langermann,Constraint 4,Rejection Method,0.3,0.8,1.6,5,13,0.46330417349115177,15,50
Langermann,Constraint 4,Rejection Method,0.3,0.8,1.6,5,13,0.8139679716928878,14,50
Langermann,Constraint 4,Rejection Method,0.3,0.8,1.6,5,13,0.4530222408246385,18,50
Langermann,Constraint 4,Rejection Method,0.3,0.8,1.6,5,13,0.5712855970624193,7,50
Langermann,Constraint 4,Rejection Method,0.3,0.8,1.6,5,13,0.3754095520646133,5,50
Langermann,Constraint 4,Rejection Method,0.3,0.8,1.6,5,13,0.834415235867998,11,50
Langermann,Constraint 4,Rejection Method,0.3,0.8,1.6,5,13,0.7105379523433342,12,50
Langermann,Constraint 4,Rejection Method,0.3,0.8,1.6,5,13,0.32360533910469347,11,50
Langermann,Constraint 4,Rejection Method,0.3,0.8,1.6,5,13,0.999898714386866,21,50
Langermann,Constraint 4,Rejection Method,0.3,0.8,1.6,5,13,0.515033027407104,8,50
Langermann,Constraint 4,Rejection Method,0.3,0.8,1.6,5,13,0.9997231276867629,26,50
Langermann,Constraint 4,Rejection Method,0.3,0.8,1.6,5,13,0.453775452708276,14,50
Langermann,Constraint 4,Rejection Method,0.3,0.8,1.6,5,13,0.9248890980483364,9,50
Langermann,Constraint 4,Rejection Method,0.3,0.8,1.6,5,13,0.5282998292176541,8,50
Langermann,Constraint 4,Rejection Method,0.3,0.8,1.6,5,13,0.5515676683488288,11,50
Langermann,Constraint 4,Rejection Method,0.3,0.8,1.6,5,13,0.812400440936179,4,50
Langermann,Constraint 4,Rejection Method,0.3,0.8,1.6,5,13,0.8058812824981186,5,50
Langermann,Constraint 4,Penalty Method,0.3,0.8,1.6,5,13,1.0,13,13
